File,Number of Changes
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t06/ProjectInheritanceTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t07/ProjectInheritanceTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t08/ProjectInheritanceTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t09/ProjectInheritanceTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t10/ProjectInheritanceTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t11/ProjectInheritanceTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t12/ProjectInheritanceTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/repository/TestArtifactHandler.java,2
compat/maven-compat/src/test/java/org/apache/maven/repository/legacy/DefaultWagonManagerTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/conflict/FarthestConflictResolverTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/conflict/NearestConflictResolverTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/conflict/NewestConflictResolverTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/conflict/OldestConflictResolverTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/toolchain/DefaultToolchainManagerTest.java,3
compat/maven-embedder/src/site/site.xml,2
compat/maven-embedder/src/test/java/org/apache/maven/cli/MavenCliTest.java,4
compat/maven-embedder/src/test/java/org/apache/maven/cli/transfer/FileSizeFormatTest.java,3
compat/maven-model-builder/src/site/site.xml,2
compat/maven-model-builder/src/test/java/org/apache/maven/model/building/DefaultModelBuilderTest.java,4
compat/maven-model-builder/src/test/java/org/apache/maven/model/building/GraphTest.java,3
