Kind,Name,AvgCyclomatic,CountLine,CountLineCode,CountLineComment,RatioCommentToCode,SumCyclomatic,PercentLackOfCohesion,MaxNesting,MaxInheritanceTree,MaxCyclomatic,Cyclomatic
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.IsCompositionEnabled",,9,7,0,0.00,2,,1,,,2
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.IsTouchDevice",,6,5,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.SetAppErrorMode",,4,4,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.SetImmersiveDarkMode",,12,10,1,0.10,2,,1,,,2
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.SetResizerOnMouseDown",,14,9,2,0.22,2,,1,,,2
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.SetRoundCorner",,14,12,0,0.00,2,,1,,,2
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.SetTitleBar",,23,18,1,0.06,4,,1,,,4
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.SetTransparentBlackBackground",,5,5,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.SetTransparentBlackBackground",,37,29,3,0.10,3,,2,,,3
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.SetWindowBackdrop",,28,24,0,0.00,3,,1,,,3
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.SetWindowFrame",,19,14,0,0.00,3,,1,,,3
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.SetWindowTopMost",,6,6,0,0.00,2,,0,,,2
Public Static Method,"ImageGlass.Base.WinApi.WindowApi.ShowAppWindow",,4,4,0,0.00,1,,0,,,1
Public Enum,"ImageGlass.Base.WinApi.WindowCorner",0,,,,,0,0,0,1,0,
Public Enum,"ImageGlass.Base.WindowsOS",0,,,,,0,0,0,1,0,
Public Class,"ImageGlass.ColorPickerConfig",1,59,29,17,0.59,3,14,1,1,2,
Public Method,"ImageGlass.ColorPickerConfig.LoadFromAppConfig",,12,10,1,0.10,2,,1,,,2
Public Method,"ImageGlass.ColorPickerConfig.SaveToAppConfig",,13,10,1,0.10,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ShowCIELabWithAlpha.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ShowCIELabWithAlpha.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ShowHexWithAlpha.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ShowHexWithAlpha.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ShowHslWithAlpha.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ShowHslWithAlpha.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ShowHsvWithAlpha.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ShowHsvWithAlpha.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ShowRgbWithAlpha.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ShowRgbWithAlpha.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ToolId.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.ColorPickerConfig.ToolId.init",,0,0,0,0.00,1,,0,,,1
Public Static Class,"ImageGlass.ConfigurationExtensions",5,98,67,13,0.19,16,0,3,1,6,
Public Generic Static Method,"ImageGlass.ConfigurationExtensions.GetValueEx",,10,9,0,0.00,2,,1,,,2
Generic Parameter,"ImageGlass.ConfigurationExtensions.GetValueEx.T",0,,,,,0,0,0,0,0,
Public Static Method,"ImageGlass.ConfigurationExtensions.GetValueObj",,39,26,5,0.19,7,,3,,,6
Lambda Method,"ImageGlass.ConfigurationExtensions.GetValueObj.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Private Static Method,"ImageGlass.ConfigurationExtensions.ReplaceWithArray",,35,29,2,0.07,7,,2,,,6
Lambda Method,"ImageGlass.ConfigurationExtensions.ReplaceWithArray.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Public Class,"ImageGlass.CropToolConfig",1,118,56,28,0.50,9,13,2,1,6,
Public Method,"ImageGlass.CropToolConfig.AspectRatio.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.AspectRatio.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.AspectRatioValues.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.AspectRatioValues.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.AutoCenterSelection.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.AutoCenterSelection.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.CloseToolAfterSaving.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.CloseToolAfterSaving.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.InitSelectedArea.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.InitSelectedArea.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.InitSelectionType.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.InitSelectionType.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.LoadFromAppConfig",,47,29,6,0.21,8,,2,,,6
Lambda Method,"ImageGlass.CropToolConfig.LoadFromAppConfig.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Lambda Method,"ImageGlass.CropToolConfig.LoadFromAppConfig.(anon_method_2)",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.SaveToAppConfig",,26,17,4,0.24,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.ToolId.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.CropToolConfig.ToolId.init",,0,0,0,0.00,1,,0,,,1
Public Static Class,"ImageGlass.DataTransferManagerHelper",1,38,22,7,0.32,2,67,0,1,1,
Private Static Method,"ImageGlass.DataTransferManagerHelper.DataTransferManagerInterop.get",,0,0,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.DataTransferManagerHelper.GetForWindow",,7,6,0,0.00,1,,0,,,1
Private Interface,"ImageGlass.DataTransferManagerHelper.IDataTransferManagerInterop",0,6,5,0,0.00,0,0,0,0,0,
Public Method,"ImageGlass.DataTransferManagerHelper.IDataTransferManagerInterop.GetForWindow",,0,0,0,0.00,0,,0,,,0
Public Method,"ImageGlass.DataTransferManagerHelper.IDataTransferManagerInterop.ShowShareUIForWindow",,0,0,0,0.00,0,,0,,,0
Public Static Method,"ImageGlass.DataTransferManagerHelper.ShowShareUIForWindow",,4,4,0,0.00,1,,0,,,1
Public Enum,"ImageGlass.DefaultSelectionType",0,,,,,0,0,0,1,0,
Internal Class,"ImageGlass.FrmAbout",2,146,102,20,0.20,17,86,2,5,7,
Protected Virtual Method,"ImageGlass.FrmAbout.Dispose",,8,8,0,0.00,2,,1,,,2
Public Constructor,"ImageGlass.FrmAbout.FrmAbout",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmAbout.InitializeComponent",,26,20,6,0.30,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmAbout.OnLoad",,9,8,0,0.00,2,,1,,,2
Protected Virtual Method,"ImageGlass.FrmAbout.OnWeb2MessageReceivedAsync",,34,32,0,0.00,7,,2,,,7
Protected Virtual Method,"ImageGlass.FrmAbout.OnWeb2NavigationCompleted",,20,17,1,0.06,3,,0,,,3
Protected Virtual Method,"ImageGlass.FrmAbout.OnWeb2ReadyAsync",,7,6,0,0.00,1,,0,,,1
Internal Class,"ImageGlass.FrmColorPicker",2,813,614,108,0.18,43,89,1,5,6,
Private Method,"ImageGlass.FrmColorPicker.ApplyLanguage",,13,12,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmColorPicker.ApplySettings",,13,11,0,0.00,5,,0,,,5
Protected Virtual Method,"ImageGlass.FrmColorPicker.ApplyTheme",,30,21,1,0.05,3,,1,,,3
Private Method,"ImageGlass.FrmColorPicker.BtnCopyCIELab_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmColorPicker.BtnCopyCmyk_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmColorPicker.BtnCopyHex_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmColorPicker.BtnCopyHsl_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmColorPicker.BtnCopyHsv_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmColorPicker.BtnCopyLocation_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmColorPicker.BtnCopyRgb_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmColorPicker.BtnSettings_Click",,16,14,0,0.00,2,,1,,,2
Protected Virtual Method,"ImageGlass.FrmColorPicker.Dispose",,8,8,0,0.00,2,,1,,,2
Public Constructor,"ImageGlass.FrmColorPicker.FrmColorPicker",,4,4,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.FrmColorPicker.FrmColorPicker",,11,9,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmColorPicker.InitializeComponent",,456,375,81,0.22,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmColorPicker.OnDpiChanged",,7,6,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmColorPicker.OnLoad",,20,14,2,0.14,2,,1,,,2
Protected Virtual Method,"ImageGlass.FrmColorPicker.OnRequestUpdatingLanguage",,4,4,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmColorPicker.OnToolFormClosing",,13,8,2,0.25,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmColorPicker.OnUpdateHeight",,16,12,1,0.08,3,,1,,,3
Private Method,"ImageGlass.FrmColorPicker.PicMain_ImageMouseClick",,14,12,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmColorPicker.PicMain_ImageMouseMove",,15,14,0,0.00,3,,1,,,3
Public Method,"ImageGlass.FrmColorPicker.Settings.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmColorPicker.Settings.set",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmColorPicker.ShowPickedColor",,38,23,6,0.26,6,,1,,,6
Public Method,"ImageGlass.FrmColorPicker.ToolId.get",,0,0,0,0.00,1,,0,,,1
Internal Class,"ImageGlass.FrmColorPickerSettings",1,275,192,36,0.19,14,69,1,5,2,
Private Method,"ImageGlass.FrmColorPickerSettings.ApplyLanguage",,14,12,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmColorPickerSettings.ApplySettings",,8,8,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmColorPickerSettings.ApplyTheme",,11,7,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmColorPickerSettings.Dispose",,8,8,0,0.00,2,,1,,,2
Public Constructor,"ImageGlass.FrmColorPickerSettings.FrmColorPickerSettings",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmColorPickerSettings.InitializeComponent",,122,101,21,0.21,1,,0,,,1
Private Method,"ImageGlass.FrmColorPickerSettings.LoadSettings",,8,8,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmColorPickerSettings.OnAcceptButtonClicked",,5,5,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmColorPickerSettings.OnLoad",,12,9,0,0.00,2,,1,,,2
Protected Virtual Method,"ImageGlass.FrmColorPickerSettings.OnRequestUpdatingLanguage",,4,4,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmColorPickerSettings.OnUpdateHeight",,12,10,0,0.00,2,,1,,,2
Public Method,"ImageGlass.FrmColorPickerSettings.Settings.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmColorPickerSettings.Settings.init",,0,0,0,0.00,1,,0,,,1
Internal Class,"ImageGlass.FrmCrop",2,1129,847,109,0.13,76,89,3,5,6,
Private Method,"ImageGlass.FrmCrop.ApplyLanguage",,30,21,2,0.10,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCrop.ApplyTheme",,31,23,1,0.04,5,,1,,,5
Private Method,"ImageGlass.FrmCrop.BtnCopy_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCrop.BtnCrop_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCrop.BtnQuickSelect_Click",,4,3,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCrop.BtnReset_Click",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCrop.BtnSaveAs_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCrop.BtnSave_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCrop.BtnSettings_Click",,14,13,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmCrop.CmbAspectRatio_SelectedIndexChanged",,5,5,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCrop.Dispose",,8,8,0,0.00,2,,1,,,2
Public Constructor,"ImageGlass.FrmCrop.FrmCrop",,4,4,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.FrmCrop.FrmCrop",,11,9,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmCrop.FrmMain_KeyDown",,18,14,0,0.00,4,,2,,,4
Private Method,"ImageGlass.FrmCrop.FrmMain_KeyUp",,15,13,0,0.00,3,,2,,,3
Private Method,"ImageGlass.FrmCrop.GetSizeWithAspectRatio",,46,33,4,0.12,6,,2,,,6
Private Method,"ImageGlass.FrmCrop.InitializeComponent",,377,311,66,0.21,1,,0,,,1
Private Method,"ImageGlass.FrmCrop.LoadAspectRatioItems",,37,30,1,0.03,5,,3,,,5
Private Method,"ImageGlass.FrmCrop.LoadDefaultSelectionSetting",,86,72,3,0.04,6,,1,,,6
Private Method,"ImageGlass.FrmCrop.LoadSelectionFromFormInputs",,18,16,0,0.00,3,,1,,,3
Private Method,"ImageGlass.FrmCrop.Local_ImageLoading",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCrop.Local_ImageSaved",,10,9,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmCrop.NumRatio_LostFocus",,7,6,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCrop.NumSelections_LostFocus",,4,4,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCrop.OnDpiChanged",,7,6,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCrop.OnKeyDown",,31,25,1,0.04,5,,1,,,4
Private Method,"ImageGlass.FrmCrop.OnKeyDown.CheckHotkey",,7,6,0,0.00,2,,0,,,1
Lambda Method,"ImageGlass.FrmCrop.OnKeyDown.CheckHotkey.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCrop.OnLoad",,47,34,4,0.12,2,,1,,,2
Protected Virtual Method,"ImageGlass.FrmCrop.OnRequestUpdatingLanguage",,5,5,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCrop.OnToolFormClosing",,34,25,3,0.12,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCrop.OnUpdateHeight",,23,18,1,0.06,4,,1,,,4
Private Method,"ImageGlass.FrmCrop.PicMain_ImageDrawn",,16,12,1,0.08,2,,1,,,2
Private Method,"ImageGlass.FrmCrop.PicMain_ImageLoading",,9,9,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCrop.PicMain_OnImageSelecting",,12,11,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmCrop.Settings.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmCrop.Settings.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmCrop.ToolId.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCrop.UpdateAspectRatioValues",,62,46,5,0.11,5,,2,,,5
Internal Class,"ImageGlass.FrmCropSettings",2,449,330,52,0.16,22,74,2,5,6,
Private Method,"ImageGlass.FrmCropSettings.ApplyLanguage",,17,13,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCropSettings.ApplySettings",,12,11,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCropSettings.ApplyTheme",,11,7,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCropSettings.ChkAutoCenterSelection_CheckedChanged",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCropSettings.CmbSelectionType_SelectedIndexChanged",,18,14,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCropSettings.Dispose",,8,8,0,0.00,2,,1,,,2
Public Constructor,"ImageGlass.FrmCropSettings.FrmCropSettings",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmCropSettings.InitializeComponent",,206,170,36,0.21,1,,0,,,1
Private Method,"ImageGlass.FrmCropSettings.LoadSelectionTypeItems",,47,40,1,0.03,6,,2,,,6
Private Method,"ImageGlass.FrmCropSettings.LoadSettings",,12,10,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCropSettings.OnAcceptButtonClicked",,5,5,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCropSettings.OnLoad",,12,9,0,0.00,2,,1,,,2
Protected Virtual Method,"ImageGlass.FrmCropSettings.OnRequestUpdatingLanguage",,4,4,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmCropSettings.OnUpdateHeight",,12,10,0,0.00,2,,1,,,2
Public Method,"ImageGlass.FrmCropSettings.Settings.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmCropSettings.Settings.init",,0,0,0,0.00,1,,0,,,1
Internal Class,"ImageGlass.FrmHotkeyPicker",1,194,123,32,0.26,12,76,1,5,2,
Private Method,"ImageGlass.FrmHotkeyPicker.ApplyLanguage",,7,6,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmHotkeyPicker.ApplyTheme",,11,8,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmHotkeyPicker.Dispose",,8,8,0,0.00,2,,1,,,2
Public Constructor,"ImageGlass.FrmHotkeyPicker.FrmHotkeyPicker",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmHotkeyPicker.HotkeyValue.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmHotkeyPicker.InitializeComponent",,68,56,12,0.21,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmHotkeyPicker.OnKeyDown",,7,5,1,0.20,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmHotkeyPicker.OnLoad",,14,8,3,0.38,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmHotkeyPicker.OnUpdateHeight",,12,10,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmHotkeyPicker.TxtHotkey_KeyDown",,7,6,0,0.00,2,,1,,,2
Public Class,"ImageGlass.FrmMain",3,9444,6298,1459,0.23,1000,99,6,4,41,
Private Method,"ImageGlass.FrmMain.Application_ApplicationExit",,4,4,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmMain.ApplyTheme",,71,46,7,0.15,4,,1,,,4
Public Static Method,"ImageGlass.FrmMain.ClearClipboardImage",,5,5,0,0.00,2,,0,,,2
Public Method,"ImageGlass.FrmMain.CopyImageDataAsync",,22,15,1,0.07,5,,1,,,4
Lambda Method,"ImageGlass.FrmMain.CopyImageDataAsync.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.CropAsync",,10,7,1,0.14,2,,1,,,2
Public Static Method,"ImageGlass.FrmMain.CurrentMenuHotkeys.get",,0,0,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.FrmMain.CurrentMenuHotkeys.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.CutFilesAsync",,57,41,4,0.10,7,,2,,,5
Lambda Method,"ImageGlass.FrmMain.CutFilesAsync.(anon_method_1)",,7,7,0,0.00,2,,1,,,2
Protected Virtual Method,"ImageGlass.FrmMain.Dispose",,8,8,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmMain.DisposeFileWatcher",,6,5,0,0.00,2,,0,,,2
Private Method,"ImageGlass.FrmMain.DoDeleteFiles",,36,22,7,0.32,7,,2,,,7
Private Method,"ImageGlass.FrmMain.DoSaveAsync",,51,38,6,0.16,8,,2,,,8
Private Method,"ImageGlass.FrmMain.DoSaveAsync",,39,29,5,0.17,5,,2,,,5
Public Method,"ImageGlass.FrmMain.EditByDefaultApp",,91,67,6,0.09,9,,2,,,9
Public Method,"ImageGlass.FrmMain.ExecuteMouseAction",,40,30,2,0.07,7,,3,,,7
Public Method,"ImageGlass.FrmMain.ExecuteUserActionAsync",,124,87,9,0.10,19,,6,,,19
Public Method,"ImageGlass.FrmMain.ExportImageFramesAsync",,17,10,3,0.30,3,,1,,,3
Private Method,"ImageGlass.FrmMain.FileFinder_FilesEnumerated",,10,8,1,0.13,1,,0,,,1
Private Method,"ImageGlass.FrmMain.FileWatcher_HandleNewFileAdded",,27,19,4,0.21,3,,1,,,2
Lambda Method,"ImageGlass.FrmMain.FileWatcher_HandleNewFileAdded.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.FileWatcher_OnChanged",,29,17,7,0.41,5,,1,,,5
Private Method,"ImageGlass.FrmMain.FileWatcher_OnCreated",,15,12,1,0.08,3,,1,,,3
Private Method,"ImageGlass.FrmMain.FileWatcher_OnDeleted",,9,6,2,0.33,2,,1,,,2
Private Method,"ImageGlass.FrmMain.FileWatcher_OnRenamed",,78,58,11,0.19,12,,3,,,9
Private Method,"ImageGlass.FrmMain.FileWatcher_OnRenamed.RenameAction",,20,13,4,0.31,3,,1,,,3
Public Method,"ImageGlass.FrmMain.FitWindowToImage",,123,92,15,0.16,12,,2,,,12
Public Constructor,"ImageGlass.FrmMain.FrmMain",,20,11,4,0.36,1,,0,,,1
Private Method,"ImageGlass.FrmMain.FrmMainConfig_FormClosing",,9,5,2,0.40,2,,1,,,2
Private Method,"ImageGlass.FrmMain.FrmMainConfig_SizeChanged",,13,12,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmMain.FrmMain_KeyDown",,96,61,11,0.18,13,,2,,,7
Lambda Method,"ImageGlass.FrmMain.FrmMain_KeyDown.(anon_method_2)",,5,5,0,0.00,2,,0,,,1
Lambda Method,"ImageGlass.FrmMain.FrmMain_KeyDown.(anon_method_2).(anon_method_3)",,1,1,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.FrmMain_KeyDown.CheckMenuShortcut",,29,23,1,0.04,6,,2,,,5
Lambda Method,"ImageGlass.FrmMain.FrmMain_KeyDown.CheckMenuShortcut.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.FrmMain_KeyUp",,24,21,1,0.05,2,,1,,,2
Private Method,"ImageGlass.FrmMain.FrmMain_Load",,74,41,16,0.39,6,,2,,,4
Lambda Method,"ImageGlass.FrmMain.FrmMain_Load.(anon_method_1)",,5,5,0,0.00,1,,0,,,1
Lambda Method,"ImageGlass.FrmMain.FrmMain_Load.(anon_method_2)",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.Gallery_ItemClick",,14,14,0,0.00,3,,2,,,3
Private Method,"ImageGlass.FrmMain.Gallery_ItemTooltipShowing",,59,43,7,0.16,8,,1,,,8
Private Method,"ImageGlass.FrmMain.Gallery_ResizedByResizer",,7,7,0,0.00,2,,1,,,2
Public Method,"ImageGlass.FrmMain.GetCurrentImageDataAsync",,35,24,2,0.08,8,,2,,,8
Public Method,"ImageGlass.FrmMain.GoToImage",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.HandleImageList_Loaded",,16,11,2,0.18,2,,1,,,2
Private Method,"ImageGlass.FrmMain.HandleImageProgress_LoadedAsync",,81,53,8,0.15,13,,2,,,13
Private Method,"ImageGlass.FrmMain.HandleImageProgress_Loading",,25,19,2,0.11,5,,1,,,4
Lambda Method,"ImageGlass.FrmMain.HandleImageProgress_Loading.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.HandleImage_FirstReached",,8,8,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmMain.HandleImage_LastReached",,8,8,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmMain.HandlePicMainDragDropAsync",,39,27,5,0.19,6,,1,,,6
Public Method,"ImageGlass.FrmMain.IG_About",,16,13,1,0.08,2,,1,,,2
Public Static Method,"ImageGlass.FrmMain.IG_ApplySettings",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_AutoSetActualSize",,11,11,0,0.00,2,,1,,,2
Public Static Method,"ImageGlass.FrmMain.IG_CheckForUpdate",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_ClearClipboard",,11,9,1,0.11,2,,1,,,2
Public Method,"ImageGlass.FrmMain.IG_CopyFiles",,50,35,5,0.14,7,,3,,,7
Public Method,"ImageGlass.FrmMain.IG_CopyImageData",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_CopyImagePath",,10,9,0,0.00,2,,1,,,2
Public Method,"ImageGlass.FrmMain.IG_Crop",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_CustomZoom",,25,19,0,0.00,4,,1,,,4
Public Method,"ImageGlass.FrmMain.IG_CutFiles",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_Delete",,63,48,2,0.04,8,,2,,,8
Public Static Method,"ImageGlass.FrmMain.IG_Exit",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_ExportImageFrames",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_FlipImage",,40,36,1,0.03,7,,3,,,7
Public Method,"ImageGlass.FrmMain.IG_GoTo",,30,23,0,0.00,5,,2,,,5
Public Method,"ImageGlass.FrmMain.IG_GoToFirst",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_GoToLast",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_InvertColors",,17,15,1,0.07,3,,1,,,3
Public Method,"ImageGlass.FrmMain.IG_LosslessCompression",,37,25,3,0.12,5,,1,,,5
Public Method,"ImageGlass.FrmMain.IG_NewWindow",,19,16,0,0.00,2,,1,,,2
Public Method,"ImageGlass.FrmMain.IG_OpenContextMenu",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_OpenEditApp",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_OpenFile",,4,4,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.FrmMain.IG_OpenLocation",,6,5,0,0.00,1,,0,,,1
